legacy_id,legacy_base_id,name,description,retail_price,wholesale_price,brand,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index
"165","165","Felix Meat Selection In Jelly 85g","A nutritious food formulated for cats with meat mix (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","meat_mix",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/165.jpeg","4.4","false","Food","165"
"166","165","Felix Fish Selection In Jelly 85g","A balanced meal designed for cats with fish mix (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","fish_mix",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/563e5884-63da-4f4f-ad4a-11cd9269c0a9/thumbnail-1766665175433.webp","3.6","true","Food","166"
"167","165","Felix Meat Menus In Jelly 85g","A balanced nutrition made for cats with meat mix (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","meat_mix",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/167.jpeg","3.5","false","Food","167"
"168","165","Felix Ocean Menus In Jelly 85g","A high-quality nutrition made for cats with ocean fish (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","fish_mix",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/168.jpeg","3.9","false","Food","168"
"169","165","Felix Favourite Selection In Jelly 85g","A high-quality food formulated for cats (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","meat_mix",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/169.jpeg","4","false","Food","169"
"170","165","Felix Kitten Chicken 85g*12","A balanced nutrition made for kittens with chicken (85g) ideal for everyday feeding.","3.500","3.500","Felix","cat","food","kitten","g","85","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/170.jpeg","4.4","false","Food","170"
"171","165","Felix Kitten Tuna 85g*12","A wholesome nutrition made for kittens with tuna (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","kitten","g","85","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/171.jpeg","4.3","false","Food","171"
"172","165","Felix Adult Chicken 85g*12","A balanced nutrition made for adult pets with chicken (85g) helps maintain overall health.","3.500","3.500","Felix","cat","food","adult","g","85","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/172.jpeg","4.1","false","Food","172"
"173","165","Felix Adult Tuna 85g*13","A nutritious meal designed for adult pets with tuna (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/173.jpeg","4.4","false","Food","173"
"174","165","Felix Salmon 85g*12","A high-quality meal designed for cats with salmon (85g) helps maintain overall health.","3.500","3.500","Felix","cat","food","adult","g","85","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/174.jpeg","4.2","false","Food","174"
"175","165","Felix Sardine 85g*12","A high-quality meal designed for cats with sardine (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","sardine",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/175.jpeg","4.1","false","Food","175"
"176","165","Felix Mackerel 85g*12","A wholesome nutrition made for cats with mackerel (85g) ideal for everyday feeding.","3.500","3.500","Felix","cat","food","adult","g","85","mackerel",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/176.jpeg","3.8","false","Food","176"
"177","165","Felix Chicken & Spinach 85g*12","A high-quality food formulated for cats with chicken (85g) helps maintain overall health.","3.500","3.500","Felix","cat","food","adult","g","85","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/177.jpeg","4","false","Food","177"
"178","165","Felix Tuna & Spinach 85g*12","A high-quality nutrition made for cats with tuna (85g) helps maintain overall health.","3.500","3.500","Felix","cat","food","adult","g","85","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/178.jpeg","3.8","false","Food","178"
"179","165","Felix Salmon & Tomato 85g*12","A wholesome food formulated for cats with salmon (85g) supports daily nutrition.","3.500","3.500","Felix","cat","food","adult","g","85","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/179.jpeg","4.2","false","Food","179"
"180","180","Canifors Kitten Pate 100g","A high-quality nutrition made for kittens (100g) supports daily nutrition.","0.400","0.350","Canifors","cat","food","kitten","g","100","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/180.png","4.1","false","Food","180"
"181","180","Canifors Pate With Chicken 100g","A high-quality food formulated for cats with chicken (100g) ideal for everyday feeding.","0.400","0.350","Canifors","cat","food","adult","g","100","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/508b183a-90e3-47b7-872a-e38110fb9e6e/thumbnail-1766665580631.jpg","3.8","true","Food","181"
"182","180","Canifors Pate With Beef 100g","A high-quality nutrition made for cats with beef (100g) ideal for everyday feeding.","0.400","0.350","Canifors","cat","food","adult","g","100","beef",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/182.png","4.6","false","Food","182"
"183","180","Canifors Pate With Salmon 100g","A wholesome nutrition made for cats with salmon (100g) ideal for everyday feeding.","0.400","0.350","Canifors","cat","food","adult","g","100","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/183.png","4","false","Food","183"
"184","180","Canifors Pate With Game 100g","A wholesome food formulated for cats with game (100g) ideal for everyday feeding.","0.400","0.350","Canifors","cat","food","adult","g","100","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/184.png","4","false","Food","184"
"185","180","Pramy Carnivore Chicken with Kanikama in Jelly 70g*12","A nutritious food formulated for cats with chicken (70g) helps maintain overall health.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/166fd150-2fa2-49ec-8987-a48913ddaf75/thumbnail-1766668464955.png","4.4","true","Food","185"
"186","180","Pramy Carnivore Chicken with Shrimp in Jelly 70g*12","A wholesome meal designed for cats with chicken (70g) supports daily nutrition.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/188.jpeg","4.1","false","Food","186"
"187","187","Pramy Carnivore Tuna in Gravy 70g*12","A balanced meal designed for cats with tuna (70g) helps maintain overall health.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/189.jpeg","4.1","false","Food","187"
"188","187","Pramy Carnivore Chicken with Salmon in Gravy 70g*12","A nutritious nutrition made for cats with chicken (70g) supports daily nutrition.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/190.jpeg","4.4","false","Food","188"
"189","187","Pramy Carnivore Chicken in Gravy 70g*12","A wholesome food formulated for cats with chicken (70g) supports daily nutrition.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/191.jpeg","4.5","false","Food","189"
"190","187","Pramy Carnivore Tuna with Chicken in Gravy 70g*12","A wholesome nutrition made for cats with chicken (70g) helps maintain overall health.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/192.jpeg","3.5","false","Food","190"
"191","187","Pramy Immunity Chicken Topping Pumpkin & Carrot In Gravy 70g*12","A balanced food formulated for cats with chicken (70g) ideal for everyday feeding.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/193.jpeg","4.5","false","Food","191"
"192","187","Pramy Muscle Chicken Topping Tuna In Gravy 70g*12","A high-quality food formulated for cats with chicken (70g) ideal for everyday feeding.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/194.jpeg","4.7","false","Food","192"
"193","187","Pramy Indoor Tuna topping Kanikama In Gravy 70g*12","A balanced meal designed for adult pets with tuna (70g) ideal for everyday feeding.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/195.jpeg","3.8","false","Food","193"
"194","187","Pramy Bone & Joint Tuna Topping Chicken In Shirasu In Gravy 70g*12","A nutritious nutrition made for cats with chicken (70g) supports daily nutrition.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/196.jpeg","4.4","false","Food","194"
"195","187","Pramy Beauty Tuna Topping Chicken In Gravy 70g*12","A nutritious food formulated for cats with chicken (70g) supports daily nutrition.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/197.jpeg","3.7","false","Food","195"
"196","187","Pramy Balance Tuna in Gravy 70g*12","A balanced nutrition made for cats with tuna (70g) helps maintain overall health.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/198.jpeg","4.3","false","Food","196"
"197","187","Pramy Calming Chicken Topping Salmon In Jelly 70g*12","A nutritious nutrition made for cats with chicken (70g) ideal for everyday feeding.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/199.jpeg","4.4","false","Food","197"
"198","187","Pramy Omega Plus Chicken Topping Cheese In Jelly 70g*12","A high-quality nutrition made for cats with chicken (70g) helps maintain overall health.","3.500","3.500","Pramy","cat","food",,"g","70","chicken",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/200.jpeg","4.6","false","Food","198"
"199","187","Pramy Skin & Coat Tuna Topping Shrimp and Scallop In Jelly 70g*12","A balanced meal designed for cats with tuna (70g) ideal for everyday feeding.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/201.jpeg","3.5","false","Food","199"
"200","187","Pramy Hairball Tuna Topping Chicken In Jelly 70g*12","A balanced meal designed for adult pets with chicken (70g) helps maintain overall health.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/202.jpeg","4.5","false","Food","200"
"201","187","Pramy Maintenance Tuna In Jelly 70g*12","A wholesome nutrition made for cats with tuna (70g) supports daily nutrition.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/203.jpeg","4.3","false","Food","201"
"202","187","Pramy Sterilized Tuna Topping Salmon In Jelly 70g*12","A nutritious nutrition made for adult pets with tuna (70g) ideal for everyday feeding.","3.500","3.500","Pramy","cat","food",,"g","70","tuna",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/204.jpeg","4.7","false","Food","202"
"203","187","Bioline Salmon Oil 250ml","A balanced food formulated for cats with salmon (250ml) helps maintain overall health.","4.500","3.500","Bioline","cat, dog","food",,"ml","250","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/205.jpeg","3.9","false","Food","203"
"204","187","Beapher Salmon Oil 430ml","A wholesome food formulated for cats with salmon (430ml) helps maintain overall health.","7.000",,"Beapher","cat, dog","food",,"ml","430","salmon",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/206.jpeg","4.3","false","Food","204"
"205","205","Clean + 5L Lavender","A gentle hygiene solution for cats (5liter) keeps pets clean and fresh.","1.500","0.800","Clean +","cat","grooming",,"liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/207.png","4.9","false","Litter","205"
"206","206","Clean + 5L Lemon","A gentle grooming product for cats (5liter) supports coat and skin care.","1.500","0.800","Clean +","cat","grooming",,"liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/208.jpeg","3.9","false","Litter","206"
"207","207","Clean + 5L Apple","A gentle grooming product for cats (5liter) keeps pets clean and fresh.","1.500","0.800","Clean +","cat","grooming",,"liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/209.png","3.7","false","Litter","207"
"208","207","Clean + 5L Coffee","A gentle hygiene solution for cats (5liter) keeps pets clean and fresh.","1.500","0.800","Clean +","cat","grooming",,"liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/210.jpeg","4.3","false","Litter","208"
"209","207","Clean + 5L Baby Powder","A gentle hygiene solution for cats (5liter) supports coat and skin care.","1.500","0.800","Clean +","cat","grooming",,"liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/211.png","4.9","false","Litter","209"
"210","207","Clean + 10L Lavender","A reliable hygiene solution for cats (10liter) keeps pets clean and fresh.","2.500","1.600","Clean +","cat","grooming",,"liter","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/212.jpeg","4.2","false","Litter","210"
"211","207","Clean + 10L Lemon","A gentle grooming product for cats (10liter) supports coat and skin care.","2.500","1.600","Clean +","cat","grooming",,"liter","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/213.jpeg","4.8","false","Litter","211"
"212","207","Clean + 10L Apple","A reliable grooming product for cats (10liter) keeps pets clean and fresh.","2.500","1.600","Clean +","cat","grooming",,"liter","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/214.jpeg","4.8","false","Litter","212"
"213","207","Clean + 10L Coffee","A premium hygiene solution for cats (10liter) keeps pets clean and fresh.","2.500","1.600","Clean +","cat","grooming",,"liter","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/215.jpeg","3.9","false","Litter","213"
"214","207","Clean + 10L Baby Powder","A reliable hygiene solution for cats (10liter) supports coat and skin care.","2.500","1.600","Clean +","cat","grooming",,"liter","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/216.jpeg","3.9","false","Litter","214"
"215","207","Clean + 25L Lavender","A gentle grooming product for cats (25liter) keeps pets clean and fresh.","4.500","3.500","Clean +","cat","grooming",,"liter","25",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/217.jpeg","4.7","false","Litter","215"
"216","207","Clean + 25L Lemon","A gentle hygiene solution for cats (25liter) keeps pets clean and fresh.","4.500","3.500","Clean +","cat","grooming",,"liter","25",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/218.jpeg","3.6","false","Litter","216"
"217","207","Clean + 25L Apple","A reliable grooming product for cats (25liter) supports coat and skin care.","4.500","3.500","Clean +","cat","grooming",,"liter","25",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/219.jpeg","4.5","false","Litter","217"
"218","207","Clean + 25L Coffee","A reliable grooming product for cats (25liter) keeps pets clean and fresh.","4.500","3.500","Clean +","cat","grooming",,"liter","25",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/220.png","4.4","false","Litter","218"
"219","207","Clean + 25L Baby Powder","A gentle grooming product for cats (25liter) supports coat and skin care.","4.500","3.500","Clean +","cat","grooming",,"liter","25",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/221.jpeg","4","false","Litter","219"
"220","207","Cat & Kitten 5L Lavender","A gentle grooming product for kittens (5liter) keeps pets clean and fresh.","1.500","0.800","Cat & Kitten","cat","grooming","kitten","liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/222.png","4.3","false","Litter","220"
"221","207","Cat & Kitten 5L Apple","A premium hygiene solution for kittens (5liter) supports coat and skin care.","1.500","0.800","Cat & Kitten","cat","grooming","kitten","liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/223.png","4.8","false","Litter","221"
"222","222","Tofu Original 2.5kg","A gentle grooming product for cats (2.5kg) keeps pets clean and fresh.","3.000","2.000","Tofu","cat","grooming",,"kg","2.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/224.png","3.8","false","Litter","222"
"223","222","Tofu Green Tea 2.5kg","A gentle grooming product for cats (2.5kg) keeps pets clean and fresh.","3.000","2.000","Tofu","cat","grooming",,"kg","2.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/225.png","4.6","false","Litter","223"
"224","224","Crystal 5L","A reliable grooming product for cats (5liter) keeps pets clean and fresh.","3.000","2.500","Crystal","cat","grooming",,"liter","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/226.png","4.6","false","Litter","224"
"225","224","IdealCat Crystal 12L","A gentle hygiene solution for cats (12liter) keeps pets clean and fresh.","11.000","8.500","IdealCat","cat","grooming",,"liter","12",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/227.png","4.7","false","Litter","225"
"226","226","Bioline Catnip Spray 50ml","A rewarding treat suitable for cats (50ml) perfect for occasional rewards.","1.500","0.900","Bioline","cat","treats",,"ml","50",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/228.jpeg","4.5","false","Catnip","226"
"227","227","Bioline Catnip 20g","A rewarding treat suitable for cats (20g) perfect for occasional rewards.","2.800","1.800","Bioline","cat","treats",,"g","20",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/229.jpeg","3.6","false","Catnip","227"
"228","205","Bioline Pet Mik 220ml","A wholesome meal designed for cats (220ml) helps maintain overall health.","2.000","1.200","Bioline","cat, dog","food",,"ml","220",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/230.png","4.4","false","Pet Milk","228"
"229","205","Bioline Goat Milk 200g","A balanced meal designed for cats with milk (200g) helps maintain overall health.","6.500","5.000","Bioline","cat, dog","food",,"g","200","milk",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/231.jpeg","4.2","false","Pet Milk","229"
"230","205","Verse Laga Pet Milk 400g","A wholesome meal designed for cats with milk (400g) helps maintain overall health.","9.500","7.500","Versele Laga","cat, dog","food",,"g","400","milk",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/232.png","4.7","false","Pet Milk","230"
"231","205","Beapher Cat Deodoriser Ocean Breeze 400g","A gentle grooming product for cats (400g) supports coat and skin care.","3.500","2.800","Beapher","cat","grooming",,"g","400","ocean_fish",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/233.png","4.8","false","Deodoriser","231"
"232","232","Beapher Cat Deodoriser Vanilla & Melon 400g","A premium hygiene solution for cats (400g) keeps pets clean and fresh.","3.500","2.800","Beapher","cat","grooming",,"g","400",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/234.jpeg","4.9","false","Deodoriser","232"
"233","206","Beapher Cat Deodoriser Bloemen Floral 400g","A gentle hygiene solution for cats (400g) keeps pets clean and fresh.","3.500","2.800","Beapher","cat","grooming",,"g","400",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/235.jpeg","3.7","false","Deodoriser","233"
"234","206","Bioline Deodoriser 425g","A gentle grooming product for cats (425g) keeps pets clean and fresh.","3.500","2.000","Bioline","cat","grooming",,"g","425",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/236.jpeg","3.9","false","Deodoriser","234"
"235","206","Bioline Pet Perfume 10ml - 15Pcs/Box","A premium grooming product for cats (10ml) keeps pets clean and fresh.","22.500","1.300","Bioline","cat, dog","grooming",,"ml","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/237.jpeg","4.7","false","Perfumes","235"
"236","205","Groom Professional Diva 100ml","A premium hygiene solution for cats (100ml) supports coat and skin care.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/238.jpeg","4.9","false","Perfumes","236"
"237","205","Groom Professional Duke 100ml","A reliable hygiene solution for cats (100ml) keeps pets clean and fresh.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/239.jpeg","4.8","false","Perfumes","237"
"238","238","Groom Professional Fruit Punch 100ml","A premium hygiene solution for cats (100ml) supports coat and skin care.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100","fruit",,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/240.jpeg","3.9","false","Perfumes","238"
"239","238","Groom Professional Lavender 100ml","A gentle hygiene solution for cats (100ml) keeps pets clean and fresh.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/241.jpeg","4.7","false","Perfumes","239"
"240","238","Groom Professional Original 100ml","A premium hygiene solution for cats (100ml) supports coat and skin care.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/242.jpeg","3.7","false","Perfumes","240"
"241","238","Groom Professional Prince 100ml","A gentle hygiene solution for cats (100ml) supports coat and skin care.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/243.jpeg","4.5","false","Perfumes","241"
"242","238","Groom Professional Princess 100ml","A premium grooming product for cats (100ml) supports coat and skin care.","4.500","3.200","Groom Professional","cat, dog","grooming",,"ml","100",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/244.jpeg","4.6","false","Perfumes","242"
"243","238","Bioline Deshedding Shampoo 200ml","A gentle hygiene solution for cats (200ml) keeps pets clean and fresh.","2.800","1.800","Bioline","cat","grooming",,"ml","200",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/245.jpeg","3.8","false","Shampoo","243"
"244","238","Bioline Insect Repellant Shampoo 200ml","A reliable hygiene solution for cats (200ml) keeps pets clean and fresh.","2.800","1.800","Bioline","cat","grooming",,"ml","200",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/246.jpeg","3.9","false","Shampoo","244"
"245","205","Bioline Kitten Shampoo 200ml","A gentle grooming product for kittens (200ml) supports coat and skin care.","2.800","1.800","Bioline","cat","grooming","kitten","ml","200",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/247.jpeg","4.4","false","Shampoo","245"
"246","205","Bioline MultiColoured Hair  Shampoo 200ml","A premium grooming product for cats (200ml) keeps pets clean and fresh.","2.800","1.800","Bioline","cat","grooming",,"ml","200",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/248.jpeg","4.5","false","Shampoo","246"
"247","205","Bioline White Coat Shampoo 200ml","A gentle grooming product for cats (200ml) supports coat and skin care.","2.800","1.800","Bioline","cat","grooming",,"ml","200",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/249.jpeg","4.2","false","Shampoo","247"
"248","205","Bioline Cat Shampoo 250ml","A premium grooming product for cats (250ml) supports coat and skin care.","3.500","2.200","Bioline","cat","grooming",,"ml","250",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/250.jpeg","3.6","false","Shampoo","248"
"249","205","Bioline Glossy Coat Shampoo 250ml","A premium hygiene solution for cats (250ml) keeps pets clean and fresh.","3.500","2.200","Bioline","cat, dog","grooming",,"ml","250",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/251.jpeg","4.3","false","Shampoo","249"
"250","205","Bioline Long Hair Shampoo 250ml","A premium grooming product for cats (250ml) keeps pets clean and fresh.","3.500","2.200","Bioline","cat","grooming",,"ml","250",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/252.jpeg","3.8","false","Shampoo","250"
